fecha_hora,tipo_ping,ip_objetivo,ubicacion,promedio_ms,count,min_ms,max_ms,std_dev
2025-08-30 00:00:00,Latencia,8.8.8.8,,52.65306214154777,59,46.83685302734375,126.2671947479248,11.194954088099175
2025-08-30 01:00:00,Latencia,8.8.8.8,,55.182436765250515,59,47.220468521118164,111.80424690246582,10.756962814622844
2025-08-30 02:00:00,Latencia,8.8.8.8,,57.10282325744629,60,46.11945152282715,126.50799751281738,12.73654986627117
2025-08-30 03:00:00,Latencia,8.8.8.8,,56.86931690927279,59,47.00183868408203,174.63254928588867,23.229649589943563
2025-08-30 04:00:00,Latencia,8.8.8.8,,54.040304819742836,60,47.18470573425293,147.7804183959961,13.672027244211584
2025-08-30 05:00:00,Latencia,8.8.8.8,,53.782546520233154,60,46.746253967285156,143.57781410217285,12.726167489880709
2025-08-30 06:00:00,Latencia,8.8.8.8,,51.9614763427199,57,46.55814170837402,60.60481071472168,5.145524848494833
2025-08-30 07:00:00,Latencia,8.8.8.8,,54.35538291931152,60,47.30343818664551,117.94447898864746,9.585257534506484
2025-08-30 08:00:00,Latencia,8.8.8.8,,54.313512643178306,60,47.01972007751465,145.2035903930664,13.957349064673672
2025-08-30 09:00:00,Latencia,8.8.8.8,,54.984470208485924,60,47.27292060852051,111.40251159667969,12.300234718064424
2025-08-30 10:00:00,Latencia,8.8.8.8,,59.581493927260574,59,47.1491813659668,130.19728660583496,16.881329236989846
2025-08-30 11:00:00,Latencia,8.8.8.8,,56.07231458028158,60,47.17373847961426,205.26766777038574,23.01941591541181
2025-08-30 12:00:00,Latencia,8.8.8.8,,55.86540699005127,60,47.1799373626709,98.1752872467041,9.848403963262244
2025-08-30 13:00:00,Latencia,8.8.8.8,,63.52268854777018,60,47.41644859313965,143.30267906188965,13.805937485419111
2025-08-30 14:00:00,Latencia,8.8.8.8,,62.899017333984375,60,47.452688217163086,142.45104789733887,14.815236351446838
2025-08-30 15:00:00,Latencia,8.8.8.8,,65.78936576843262,60,47.354936599731445,294.47412490844727,30.717899784583683
2025-08-30 16:00:00,Latencia,8.8.8.8,,62.04680999120077,60,47.25790023803711,102.04553604125977,7.718149548453069
2025-08-30 17:00:00,Latencia,8.8.8.8,,61.95327331279886,58,47.444820404052734,95.35002708435059,6.3021596170012835
2025-08-30 18:00:00,Latencia,8.8.8.8,,63.005077838897705,60,48.046112060546875,78.51767539978027,3.6854592775308808
2025-08-30 19:00:00,Latencia,8.8.8.8,,62.38480011622111,60,48.08950424194336,78.9031982421875,4.511705704267586
2025-08-30 20:00:00,Latencia,8.8.8.8,,62.81750599543253,60,47.36018180847168,114.52460289001465,8.016050955484971
2025-08-30 21:00:00,Latencia,8.8.8.8,,62.70664930343628,60,47.46103286743164,86.44437789916992,5.584001628635603
2025-08-30 22:00:00,Latencia,8.8.8.8,,63.961354891459145,60,47.38497734069824,127.22945213317871,11.417625299075217
2025-08-30 23:00:00,Latencia,8.8.8.8,,62.59575132596291,59,47.361135482788086,150.9404182434082,12.750421344092501
